,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Drop Hour,Request Timeslot,Drop Timeslot,Request dayofweek,Drop dayofweek,Trip Duration,Supply_Gap
5836,4839,Airport,,No Cars Available,2016-07-14 17:28:58,,17,,Evening,Nan,Thursday,,,Gap
5837,4844,Airport,,No Cars Available,2016-07-14 17:30:35,,17,,Evening,Nan,Thursday,,,Gap
5838,4833,Airport,,No Cars Available,2016-07-14 17:30:47,,17,,Evening,Nan,Thursday,,,Gap
5839,4837,Airport,,No Cars Available,2016-07-14 17:30:51,,17,,Evening,Nan,Thursday,,,Gap
5840,4853,Airport,,No Cars Available,2016-07-14 17:33:46,,17,,Evening,Nan,Thursday,,,Gap
5841,4852,City,,No Cars Available,2016-07-14 17:34:06,,17,,Evening,Nan,Thursday,,,Gap
5842,4856,Airport,,No Cars Available,2016-07-14 17:34:34,,17,,Evening,Nan,Thursday,,,Gap
5843,4855,Airport,,No Cars Available,2016-07-14 17:34:36,,17,,Evening,Nan,Thursday,,,Gap
5844,4861,Airport,,No Cars Available,2016-07-14 17:34:46,,17,,Evening,Nan,Thursday,,,Gap
5845,4846,Airport,,No Cars Available,2016-07-14 17:35:02,,17,,Evening,Nan,Thursday,,,Gap
5846,4864,Airport,,No Cars Available,2016-07-14 17:35:59,,17,,Evening,Nan,Thursday,,,Gap
5847,4842,Airport,,No Cars Available,2016-07-14 17:36:08,,17,,Evening,Nan,Thursday,,,Gap
5848,4851,Airport,,No Cars Available,2016-07-14 17:36:45,,17,,Evening,Nan,Thursday,,,Gap
5849,4845,Airport,,No Cars Available,2016-07-14 17:37:44,,17,,Evening,Nan,Thursday,,,Gap
5850,4860,Airport,,No Cars Available,2016-07-14 17:38:56,,17,,Evening,Nan,Thursday,,,Gap
5851,4871,Airport,,No Cars Available,2016-07-14 17:43:04,,17,,Evening,Nan,Thursday,,,Gap
5852,4870,Airport,,No Cars Available,2016-07-14 17:43:44,,17,,Evening,Nan,Thursday,,,Gap
5853,4873,Airport,,No Cars Available,2016-07-14 17:44:27,,17,,Evening,Nan,Thursday,,,Gap
5854,4868,Airport,,No Cars Available,2016-07-14 17:44:39,,17,,Evening,Nan,Thursday,,,Gap
5855,4874,Airport,,No Cars Available,2016-07-14 17:47:02,,17,,Evening,Nan,Thursday,,,Gap
5856,4867,Airport,,No Cars Available,2016-07-14 17:47:04,,17,,Evening,Nan,Thursday,,,Gap
5857,4878,Airport,,No Cars Available,2016-07-14 17:48:48,,17,,Evening,Nan,Thursday,,,Gap
5858,4872,Airport,,No Cars Available,2016-07-14 17:50:53,,17,,Evening,Nan,Thursday,,,Gap
5859,4877,Airport,,No Cars Available,2016-07-14 17:51:28,,17,,Evening,Nan,Thursday,,,Gap
5860,4888,Airport,,No Cars Available,2016-07-14 17:52:06,,17,,Evening,Nan,Thursday,,,Gap
5861,4882,Airport,,No Cars Available,2016-07-14 17:53:51,,17,,Evening,Nan,Thursday,,,Gap
5862,4891,Airport,,No Cars Available,2016-07-14 17:55:37,,17,,Evening,Nan,Thursday,,,Gap
5863,4881,Airport,,No Cars Available,2016-07-14 17:56:02,,17,,Evening,Nan,Thursday,,,Gap
5864,4883,Airport,,No Cars Available,2016-07-14 17:56:19,,17,,Evening,Nan,Thursday,,,Gap
5865,4887,Airport,,No Cars Available,2016-07-14 17:58:23,,17,,Evening,Nan,Thursday,,,Gap
5866,4896,Airport,,No Cars Available,2016-07-14 17:58:25,,17,,Evening,Nan,Thursday,,,Gap
5867,4893,Airport,,No Cars Available,2016-07-14 18:00:30,,18,,Evening,Nan,Thursday,,,Gap
5868,4897,Airport,,No Cars Available,2016-07-14 18:01:06,,18,,Evening,Nan,Thursday,,,Gap
5869,4910,Airport,,No Cars Available,2016-07-14 18:02:21,,18,,Evening,Nan,Thursday,,,Gap
5870,4900,Airport,,No Cars Available,2016-07-14 18:04:03,,18,,Evening,Nan,Thursday,,,Gap
5871,4894,Airport,,No Cars Available,2016-07-14 18:04:57,,18,,Evening,Nan,Thursday,,,Gap
5872,4895,Airport,,No Cars Available,2016-07-14 18:06:45,,18,,Evening,Nan,Thursday,,,Gap
5873,4914,Airport,,No Cars Available,2016-07-14 18:10:00,,18,,Evening,Nan,Thursday,,,Gap
5874,4907,Airport,,No Cars Available,2016-07-14 18:10:12,,18,,Evening,Nan,Thursday,,,Gap
5875,4903,Airport,,No Cars Available,2016-07-14 18:10:29,,18,,Evening,Nan,Thursday,,,Gap
5876,4913,Airport,,No Cars Available,2016-07-14 18:10:46,,18,,Evening,Nan,Thursday,,,Gap
5877,4912,Airport,,No Cars Available,2016-07-14 18:11:14,,18,,Evening,Nan,Thursday,,,Gap
5878,4917,Airport,,No Cars Available,2016-07-14 18:13:32,,18,,Evening,Nan,Thursday,,,Gap
5879,4918,Airport,,No Cars Available,2016-07-14 18:14:47,,18,,Evening,Nan,Thursday,,,Gap
5880,4923,Airport,,No Cars Available,2016-07-14 18:15:14,,18,,Evening,Nan,Thursday,,,Gap
5881,4916,Airport,,No Cars Available,2016-07-14 18:15:19,,18,,Evening,Nan,Thursday,,,Gap
5882,4924,Airport,,No Cars Available,2016-07-14 18:15:44,,18,,Evening,Nan,Thursday,,,Gap
5883,4920,Airport,,No Cars Available,2016-07-14 18:15:49,,18,,Evening,Nan,Thursday,,,Gap
5884,4922,Airport,,No Cars Available,2016-07-14 18:16:24,,18,,Evening,Nan,Thursday,,,Gap
5885,4927,Airport,,No Cars Available,2016-07-14 18:16:43,,18,,Evening,Nan,Thursday,,,Gap
5886,4925,Airport,,No Cars Available,2016-07-14 18:17:23,,18,,Evening,Nan,Thursday,,,Gap
5887,4934,Airport,,No Cars Available,2016-07-14 18:17:40,,18,,Evening,Nan,Thursday,,,Gap
5888,4930,Airport,,No Cars Available,2016-07-14 18:22:17,,18,,Evening,Nan,Thursday,,,Gap
5889,4935,Airport,,No Cars Available,2016-07-14 18:22:19,,18,,Evening,Nan,Thursday,,,Gap
5890,4946,Airport,,No Cars Available,2016-07-14 18:25:40,,18,,Evening,Nan,Thursday,,,Gap
5891,4942,Airport,,No Cars Available,2016-07-14 18:26:09,,18,,Evening,Nan,Thursday,,,Gap
5892,4939,Airport,,No Cars Available,2016-07-14 18:28:38,,18,,Evening,Nan,Thursday,,,Gap
5893,4945,Airport,,No Cars Available,2016-07-14 18:29:35,,18,,Evening,Nan,Thursday,,,Gap
5894,4952,Airport,,No Cars Available,2016-07-14 18:29:44,,18,,Evening,Nan,Thursday,,,Gap
5895,4956,Airport,,No Cars Available,2016-07-14 18:30:19,,18,,Evening,Nan,Thursday,,,Gap
5896,4947,Airport,,No Cars Available,2016-07-14 18:30:56,,18,,Evening,Nan,Thursday,,,Gap
5897,4955,Airport,,No Cars Available,2016-07-14 18:31:07,,18,,Evening,Nan,Thursday,,,Gap
5898,4959,Airport,,No Cars Available,2016-07-14 18:32:30,,18,,Evening,Nan,Thursday,,,Gap
5899,4962,Airport,,No Cars Available,2016-07-14 18:33:44,,18,,Evening,Nan,Thursday,,,Gap
5900,4961,Airport,,No Cars Available,2016-07-14 18:34:46,,18,,Evening,Nan,Thursday,,,Gap
5901,4957,Airport,,No Cars Available,2016-07-14 18:34:48,,18,,Evening,Nan,Thursday,,,Gap
5902,4960,Airport,,No Cars Available,2016-07-14 18:36:00,,18,,Evening,Nan,Thursday,,,Gap
5903,4953,Airport,,No Cars Available,2016-07-14 18:36:15,,18,,Evening,Nan,Thursday,,,Gap
5904,4951,Airport,,No Cars Available,2016-07-14 18:36:25,,18,,Evening,Nan,Thursday,,,Gap
5905,4967,Airport,,No Cars Available,2016-07-14 18:36:36,,18,,Evening,Nan,Thursday,,,Gap
5906,4954,Airport,,No Cars Available,2016-07-14 18:37:26,,18,,Evening,Nan,Thursday,,,Gap
5907,4965,Airport,,No Cars Available,2016-07-14 18:38:01,,18,,Evening,Nan,Thursday,,,Gap
5908,4972,Airport,,No Cars Available,2016-07-14 18:44:15,,18,,Evening,Nan,Thursday,,,Gap
5909,4983,City,,No Cars Available,2016-07-14 18:44:16,,18,,Evening,Nan,Thursday,,,Gap
5910,4989,Airport,,No Cars Available,2016-07-14 18:45:12,,18,,Evening,Nan,Thursday,,,Gap
5911,4973,Airport,,No Cars Available,2016-07-14 18:45:17,,18,,Evening,Nan,Thursday,,,Gap
5912,4980,Airport,,No Cars Available,2016-07-14 18:47:22,,18,,Evening,Nan,Thursday,,,Gap
5913,4982,Airport,,No Cars Available,2016-07-14 18:47:23,,18,,Evening,Nan,Thursday,,,Gap
5914,4970,Airport,,No Cars Available,2016-07-14 18:47:37,,18,,Evening,Nan,Thursday,,,Gap
5915,4984,Airport,,No Cars Available,2016-07-14 18:48:28,,18,,Evening,Nan,Thursday,,,Gap
5916,4990,Airport,,No Cars Available,2016-07-14 18:48:36,,18,,Evening,Nan,Thursday,,,Gap
5917,4985,Airport,,No Cars Available,2016-07-14 18:48:45,,18,,Evening,Nan,Thursday,,,Gap
5918,4992,Airport,,No Cars Available,2016-07-14 18:48:59,,18,,Evening,Nan,Thursday,,,Gap
5919,4991,Airport,,No Cars Available,2016-07-14 18:49:48,,18,,Evening,Nan,Thursday,,,Gap
5920,4979,Airport,,No Cars Available,2016-07-14 18:49:50,,18,,Evening,Nan,Thursday,,,Gap
5921,4994,Airport,,No Cars Available,2016-07-14 18:52:21,,18,,Evening,Nan,Thursday,,,Gap
5922,4993,Airport,,No Cars Available,2016-07-14 18:53:04,,18,,Evening,Nan,Thursday,,,Gap
5923,4988,Airport,,No Cars Available,2016-07-14 18:53:59,,18,,Evening,Nan,Thursday,,,Gap
5924,4995,Airport,,No Cars Available,2016-07-14 18:55:12,,18,,Evening,Nan,Thursday,,,Gap
5925,5000,Airport,,No Cars Available,2016-07-14 18:56:45,,18,,Evening,Nan,Thursday,,,Gap
5926,5002,Airport,,No Cars Available,2016-07-14 18:56:55,,18,,Evening,Nan,Thursday,,,Gap
5927,5004,Airport,,No Cars Available,2016-07-14 18:57:20,,18,,Evening,Nan,Thursday,,,Gap
5928,5006,Airport,,No Cars Available,2016-07-14 18:57:54,,18,,Evening,Nan,Thursday,,,Gap
5929,5007,Airport,,No Cars Available,2016-07-14 18:58:17,,18,,Evening,Nan,Thursday,,,Gap
5930,5003,Airport,,No Cars Available,2016-07-14 18:58:31,,18,,Evening,Nan,Thursday,,,Gap
5931,5009,Airport,,No Cars Available,2016-07-14 19:00:24,,19,,Evening,Nan,Thursday,,,Gap
5932,4999,Airport,,No Cars Available,2016-07-14 19:01:06,,19,,Evening,Nan,Thursday,,,Gap
5933,5008,Airport,,No Cars Available,2016-07-14 19:02:20,,19,,Evening,Nan,Thursday,,,Gap
5934,5011,Airport,,No Cars Available,2016-07-14 19:02:20,,19,,Evening,Nan,Thursday,,,Gap
5935,5014,City,,No Cars Available,2016-07-14 19:02:30,,19,,Evening,Nan,Thursday,,,Gap
5936,5015,Airport,,No Cars Available,2016-07-14 19:04:05,,19,,Evening,Nan,Thursday,,,Gap
5937,5005,Airport,,No Cars Available,2016-07-14 19:04:18,,19,,Evening,Nan,Thursday,,,Gap
5938,5010,Airport,,No Cars Available,2016-07-14 19:05:28,,19,,Evening,Nan,Thursday,,,Gap
5939,5026,Airport,,No Cars Available,2016-07-14 19:05:47,,19,,Evening,Nan,Thursday,,,Gap
5940,5022,Airport,,No Cars Available,2016-07-14 19:06:09,,19,,Evening,Nan,Thursday,,,Gap
5941,5016,Airport,,No Cars Available,2016-07-14 19:06:13,,19,,Evening,Nan,Thursday,,,Gap
5942,5021,Airport,,No Cars Available,2016-07-14 19:06:43,,19,,Evening,Nan,Thursday,,,Gap
5943,5020,Airport,,No Cars Available,2016-07-14 19:08:13,,19,,Evening,Nan,Thursday,,,Gap
5944,5018,Airport,,No Cars Available,2016-07-14 19:09:22,,19,,Evening,Nan,Thursday,,,Gap
5945,5037,Airport,,No Cars Available,2016-07-14 19:10:01,,19,,Evening,Nan,Thursday,,,Gap
5946,5027,Airport,,No Cars Available,2016-07-14 19:10:41,,19,,Evening,Nan,Thursday,,,Gap
5947,5030,Airport,,No Cars Available,2016-07-14 19:11:50,,19,,Evening,Nan,Thursday,,,Gap
5948,5034,Airport,,No Cars Available,2016-07-14 19:12:03,,19,,Evening,Nan,Thursday,,,Gap
5949,5028,Airport,,No Cars Available,2016-07-14 19:13:31,,19,,Evening,Nan,Thursday,,,Gap
5950,5036,Airport,,No Cars Available,2016-07-14 19:17:42,,19,,Evening,Nan,Thursday,,,Gap
5951,5048,Airport,,No Cars Available,2016-07-14 19:18:29,,19,,Evening,Nan,Thursday,,,Gap
5952,5035,Airport,,No Cars Available,2016-07-14 19:18:43,,19,,Evening,Nan,Thursday,,,Gap
5953,5040,Airport,,No Cars Available,2016-07-14 19:20:18,,19,,Evening,Nan,Thursday,,,Gap
5954,5043,Airport,,No Cars Available,2016-07-14 19:20:59,,19,,Evening,Nan,Thursday,,,Gap
5955,5059,Airport,,No Cars Available,2016-07-14 19:21:15,,19,,Evening,Nan,Thursday,,,Gap
5956,5047,Airport,,No Cars Available,2016-07-14 19:22:15,,19,,Evening,Nan,Thursday,,,Gap
5957,5045,Airport,,No Cars Available,2016-07-14 19:22:50,,19,,Evening,Nan,Thursday,,,Gap
5958,5055,Airport,,No Cars Available,2016-07-14 19:24:18,,19,,Evening,Nan,Thursday,,,Gap
5959,5044,Airport,,No Cars Available,2016-07-14 19:24:24,,19,,Evening,Nan,Thursday,,,Gap
5960,5062,Airport,,No Cars Available,2016-07-14 19:24:34,,19,,Evening,Nan,Thursday,,,Gap
5961,5057,Airport,,No Cars Available,2016-07-14 19:24:50,,19,,Evening,Nan,Thursday,,,Gap
5962,5049,Airport,,No Cars Available,2016-07-14 19:25:41,,19,,Evening,Nan,Thursday,,,Gap
5963,5054,Airport,,No Cars Available,2016-07-14 19:26:40,,19,,Evening,Nan,Thursday,,,Gap
5964,5052,Airport,,No Cars Available,2016-07-14 19:26:41,,19,,Evening,Nan,Thursday,,,Gap
5965,5046,Airport,,No Cars Available,2016-07-14 19:27:26,,19,,Evening,Nan,Thursday,,,Gap
5966,5058,Airport,,No Cars Available,2016-07-14 19:27:35,,19,,Evening,Nan,Thursday,,,Gap
5967,5053,Airport,,No Cars Available,2016-07-14 19:28:12,,19,,Evening,Nan,Thursday,,,Gap
5968,5063,Airport,,No Cars Available,2016-07-14 19:29:37,,19,,Evening,Nan,Thursday,,,Gap
5969,5068,Airport,,No Cars Available,2016-07-14 19:30:46,,19,,Evening,Nan,Thursday,,,Gap
5970,5065,Airport,,No Cars Available,2016-07-14 19:31:43,,19,,Evening,Nan,Thursday,,,Gap
5971,5069,Airport,,No Cars Available,2016-07-14 19:33:02,,19,,Evening,Nan,Thursday,,,Gap
5972,5067,Airport,,No Cars Available,2016-07-14 19:34:56,,19,,Evening,Nan,Thursday,,,Gap
5973,5074,Airport,,No Cars Available,2016-07-14 19:36:02,,19,,Evening,Nan,Thursday,,,Gap
5974,5073,Airport,,No Cars Available,2016-07-14 19:36:34,,19,,Evening,Nan,Thursday,,,Gap
5975,5072,Airport,,No Cars Available,2016-07-14 19:38:32,,19,,Evening,Nan,Thursday,,,Gap
5976,5078,Airport,,No Cars Available,2016-07-14 19:39:27,,19,,Evening,Nan,Thursday,,,Gap
5977,5083,Airport,,No Cars Available,2016-07-14 19:41:27,,19,,Evening,Nan,Thursday,,,Gap
5978,5080,Airport,,No Cars Available,2016-07-14 19:44:00,,19,,Evening,Nan,Thursday,,,Gap
5979,5085,Airport,,No Cars Available,2016-07-14 19:44:45,,19,,Evening,Nan,Thursday,,,Gap
5980,5077,Airport,,No Cars Available,2016-07-14 19:45:37,,19,,Evening,Nan,Thursday,,,Gap
5981,5084,Airport,,No Cars Available,2016-07-14 19:46:14,,19,,Evening,Nan,Thursday,,,Gap
5982,5090,Airport,,No Cars Available,2016-07-14 19:47:18,,19,,Evening,Nan,Thursday,,,Gap
5983,5092,Airport,,No Cars Available,2016-07-14 19:47:30,,19,,Evening,Nan,Thursday,,,Gap
5984,5082,Airport,,No Cars Available,2016-07-14 19:49:25,,19,,Evening,Nan,Thursday,,,Gap
5985,5091,Airport,,No Cars Available,2016-07-14 19:49:28,,19,,Evening,Nan,Thursday,,,Gap
5986,5087,Airport,,No Cars Available,2016-07-14 19:50:05,,19,,Evening,Nan,Thursday,,,Gap
5987,5093,Airport,,No Cars Available,2016-07-14 19:52:10,,19,,Evening,Nan,Thursday,,,Gap
5988,5081,Airport,,No Cars Available,2016-07-14 19:52:43,,19,,Evening,Nan,Thursday,,,Gap
5989,5102,Airport,,No Cars Available,2016-07-14 19:53:40,,19,,Evening,Nan,Thursday,,,Gap
5990,5114,Airport,,No Cars Available,2016-07-14 19:54:10,,19,,Evening,Nan,Thursday,,,Gap
5991,5094,Airport,,No Cars Available,2016-07-14 19:54:29,,19,,Evening,Nan,Thursday,,,Gap
5992,5103,Airport,,No Cars Available,2016-07-14 19:56:17,,19,,Evening,Nan,Thursday,,,Gap
5993,5101,City,,No Cars Available,2016-07-14 19:56:21,,19,,Evening,Nan,Thursday,,,Gap
5994,5107,City,,No Cars Available,2016-07-14 19:57:06,,19,,Evening,Nan,Thursday,,,Gap
5995,5119,Airport,,No Cars Available,2016-07-14 19:57:52,,19,,Evening,Nan,Thursday,,,Gap
5996,5104,Airport,,No Cars Available,2016-07-14 19:58:32,,19,,Evening,Nan,Thursday,,,Gap
5997,5109,Airport,,No Cars Available,2016-07-14 19:59:18,,19,,Evening,Nan,Thursday,,,Gap
5998,5112,Airport,,No Cars Available,2016-07-14 19:59:48,,19,,Evening,Nan,Thursday,,,Gap
5999,5117,Airport,,No Cars Available,2016-07-14 19:59:48,,19,,Evening,Nan,Thursday,,,Gap
6000,5099,Airport,,No Cars Available,2016-07-14 19:59:58,,19,,Evening,Nan,Thursday,,,Gap
6001,5118,City,,No Cars Available,2016-07-14 20:00:48,,20,,Night,Nan,Thursday,,,Gap
6002,5106,Airport,,No Cars Available,2016-07-14 20:00:55,,20,,Night,Nan,Thursday,,,Gap
6003,5110,Airport,,No Cars Available,2016-07-14 20:02:23,,20,,Night,Nan,Thursday,,,Gap
6004,5111,Airport,,No Cars Available,2016-07-14 20:03:50,,20,,Night,Nan,Thursday,,,Gap
6005,5120,Airport,,No Cars Available,2016-07-14 20:04:55,,20,,Night,Nan,Thursday,,,Gap
6006,5121,Airport,,No Cars Available,2016-07-14 20:06:35,,20,,Night,Nan,Thursday,,,Gap
6007,5123,Airport,,No Cars Available,2016-07-14 20:06:40,,20,,Night,Nan,Thursday,,,Gap
6008,5124,Airport,,No Cars Available,2016-07-14 20:07:58,,20,,Night,Nan,Thursday,,,Gap
6009,5127,Airport,,No Cars Available,2016-07-14 20:08:34,,20,,Night,Nan,Thursday,,,Gap
6010,5126,Airport,,No Cars Available,2016-07-14 20:09:06,,20,,Night,Nan,Thursday,,,Gap
6011,5125,Airport,,No Cars Available,2016-07-14 20:09:13,,20,,Night,Nan,Thursday,,,Gap
6012,5113,City,,No Cars Available,2016-07-14 20:09:49,,20,,Night,Nan,Thursday,,,Gap
6013,5130,Airport,,No Cars Available,2016-07-14 20:10:11,,20,,Night,Nan,Thursday,,,Gap
6014,5129,Airport,,No Cars Available,2016-07-14 20:10:31,,20,,Night,Nan,Thursday,,,Gap
6015,5138,Airport,,No Cars Available,2016-07-14 20:12:41,,20,,Night,Nan,Thursday,,,Gap
6016,5128,Airport,,No Cars Available,2016-07-14 20:12:46,,20,,Night,Nan,Thursday,,,Gap
6017,5131,City,,No Cars Available,2016-07-14 20:13:12,,20,,Night,Nan,Thursday,,,Gap
6018,5134,Airport,,No Cars Available,2016-07-14 20:13:32,,20,,Night,Nan,Thursday,,,Gap
6019,5137,Airport,,No Cars Available,2016-07-14 20:13:35,,20,,Night,Nan,Thursday,,,Gap
6020,5143,Airport,,No Cars Available,2016-07-14 20:14:35,,20,,Night,Nan,Thursday,,,Gap
6021,5140,Airport,,No Cars Available,2016-07-14 20:14:50,,20,,Night,Nan,Thursday,,,Gap
6022,5139,Airport,,No Cars Available,2016-07-14 20:15:50,,20,,Night,Nan,Thursday,,,Gap
6023,5135,Airport,,No Cars Available,2016-07-14 20:16:25,,20,,Night,Nan,Thursday,,,Gap
6024,5146,Airport,,No Cars Available,2016-07-14 20:16:45,,20,,Night,Nan,Thursday,,,Gap
6025,5148,Airport,,No Cars Available,2016-07-14 20:18:17,,20,,Night,Nan,Thursday,,,Gap
6026,5151,Airport,,No Cars Available,2016-07-14 20:19:48,,20,,Night,Nan,Thursday,,,Gap
6027,5136,Airport,,No Cars Available,2016-07-14 20:20:39,,20,,Night,Nan,Thursday,,,Gap
6028,5147,Airport,,No Cars Available,2016-07-14 20:21:30,,20,,Night,Nan,Thursday,,,Gap
6029,5159,Airport,,No Cars Available,2016-07-14 20:22:44,,20,,Night,Nan,Thursday,,,Gap
6030,5152,Airport,,No Cars Available,2016-07-14 20:23:19,,20,,Night,Nan,Thursday,,,Gap
6031,5162,Airport,,No Cars Available,2016-07-14 20:24:20,,20,,Night,Nan,Thursday,,,Gap
6032,5161,Airport,,No Cars Available,2016-07-14 20:24:33,,20,,Night,Nan,Thursday,,,Gap
6033,5150,Airport,,No Cars Available,2016-07-14 20:26:03,,20,,Night,Nan,Thursday,,,Gap
6034,5156,Airport,,No Cars Available,2016-07-14 20:26:14,,20,,Night,Nan,Thursday,,,Gap
6035,5155,Airport,,No Cars Available,2016-07-14 20:26:22,,20,,Night,Nan,Thursday,,,Gap
6036,5158,Airport,,No Cars Available,2016-07-14 20:27:10,,20,,Night,Nan,Thursday,,,Gap
6037,5170,Airport,,No Cars Available,2016-07-14 20:29:01,,20,,Night,Nan,Thursday,,,Gap
6038,5165,Airport,,No Cars Available,2016-07-14 20:30:55,,20,,Night,Nan,Thursday,,,Gap
6039,5169,Airport,,No Cars Available,2016-07-14 20:31:29,,20,,Night,Nan,Thursday,,,Gap
6040,5157,Airport,,No Cars Available,2016-07-14 20:31:56,,20,,Night,Nan,Thursday,,,Gap
6041,5177,Airport,,No Cars Available,2016-07-14 20:33:07,,20,,Night,Nan,Thursday,,,Gap
6042,5167,Airport,,No Cars Available,2016-07-14 20:33:29,,20,,Night,Nan,Thursday,,,Gap
6043,5173,Airport,,No Cars Available,2016-07-14 20:33:48,,20,,Night,Nan,Thursday,,,Gap
6044,5168,Airport,,No Cars Available,2016-07-14 20:33:53,,20,,Night,Nan,Thursday,,,Gap
6045,5166,Airport,,No Cars Available,2016-07-14 20:34:28,,20,,Night,Nan,Thursday,,,Gap
6046,5183,Airport,,No Cars Available,2016-07-14 20:34:55,,20,,Night,Nan,Thursday,,,Gap
6047,5178,Airport,,No Cars Available,2016-07-14 20:35:30,,20,,Night,Nan,Thursday,,,Gap
6048,5180,Airport,,No Cars Available,2016-07-14 20:36:38,,20,,Night,Nan,Thursday,,,Gap
6049,5179,Airport,,No Cars Available,2016-07-14 20:37:22,,20,,Night,Nan,Thursday,,,Gap
6050,5172,Airport,,No Cars Available,2016-07-14 20:37:49,,20,,Night,Nan,Thursday,,,Gap
6051,5182,Airport,,No Cars Available,2016-07-14 20:38:19,,20,,Night,Nan,Thursday,,,Gap
6052,5181,Airport,,No Cars Available,2016-07-14 20:39:20,,20,,Night,Nan,Thursday,,,Gap
6053,5187,Airport,,No Cars Available,2016-07-14 20:42:36,,20,,Night,Nan,Thursday,,,Gap
6054,5189,Airport,,No Cars Available,2016-07-14 20:44:16,,20,,Night,Nan,Thursday,,,Gap
6055,5186,Airport,,No Cars Available,2016-07-14 20:45:34,,20,,Night,Nan,Thursday,,,Gap
6056,5191,City,,No Cars Available,2016-07-14 20:46:54,,20,,Night,Nan,Thursday,,,Gap
6057,5188,Airport,,No Cars Available,2016-07-14 20:48:19,,20,,Night,Nan,Thursday,,,Gap
6058,5196,Airport,,No Cars Available,2016-07-14 20:48:23,,20,,Night,Nan,Thursday,,,Gap
6059,5190,Airport,,No Cars Available,2016-07-14 20:49:42,,20,,Night,Nan,Thursday,,,Gap
6060,5201,Airport,,No Cars Available,2016-07-14 20:50:20,,20,,Night,Nan,Thursday,,,Gap
6061,5197,Airport,,No Cars Available,2016-07-14 20:50:35,,20,,Night,Nan,Thursday,,,Gap
6062,5195,Airport,,No Cars Available,2016-07-14 20:50:45,,20,,Night,Nan,Thursday,,,Gap
6063,5192,Airport,,No Cars Available,2016-07-14 20:52:06,,20,,Night,Nan,Thursday,,,Gap
6064,5211,Airport,,No Cars Available,2016-07-14 20:52:29,,20,,Night,Nan,Thursday,,,Gap
6065,5204,City,,No Cars Available,2016-07-14 20:53:20,,20,,Night,Nan,Thursday,,,Gap
6066,5203,Airport,,No Cars Available,2016-07-14 20:54:01,,20,,Night,Nan,Thursday,,,Gap
6067,5206,Airport,,No Cars Available,2016-07-14 20:54:14,,20,,Night,Nan,Thursday,,,Gap
6068,5212,Airport,,No Cars Available,2016-07-14 20:55:44,,20,,Night,Nan,Thursday,,,Gap
6069,5218,Airport,,No Cars Available,2016-07-14 20:56:01,,20,,Night,Nan,Thursday,,,Gap
6070,5205,Airport,,No Cars Available,2016-07-14 20:56:53,,20,,Night,Nan,Thursday,,,Gap
6071,5215,Airport,,No Cars Available,2016-07-14 20:58:21,,20,,Night,Nan,Thursday,,,Gap
6072,5213,Airport,,No Cars Available,2016-07-14 21:01:14,,21,,Night,Nan,Thursday,,,Gap
6073,5229,Airport,,No Cars Available,2016-07-14 21:02:42,,21,,Night,Nan,Thursday,,,Gap
6074,5223,Airport,,No Cars Available,2016-07-14 21:03:46,,21,,Night,Nan,Thursday,,,Gap
6075,5220,Airport,,No Cars Available,2016-07-14 21:04:06,,21,,Night,Nan,Thursday,,,Gap
6076,5222,Airport,,No Cars Available,2016-07-14 21:05:08,,21,,Night,Nan,Thursday,,,Gap
6077,5226,Airport,,No Cars Available,2016-07-14 21:05:37,,21,,Night,Nan,Thursday,,,Gap
6078,5238,Airport,,No Cars Available,2016-07-14 21:06:15,,21,,Night,Nan,Thursday,,,Gap
6079,5236,Airport,,No Cars Available,2016-07-14 21:06:40,,21,,Night,Nan,Thursday,,,Gap
6080,5231,Airport,,No Cars Available,2016-07-14 21:08:03,,21,,Night,Nan,Thursday,,,Gap
